tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
70758,21.267557,17.933615,3.473676,0.012116,0.415363,0.170296,0.188892,6.4653,0.950963,0.927349,1.391880,1.907102,0.043504,0.052686,713
70759,40.931611,29.613881,18.881622,0.041220,1.753911,0.628547,0.628666,5.1780,0.813771,0.812841,14.529263,14.574304,0.007866,0.007892,713
70760,33.605722,43.693265,0.338453,0.043936,0.384808,0.307662,0.315821,3.5196,0.116750,0.125113,4.090007,4.296293,0.030590,0.031372,392
70761,57.300715,75.911103,9.276035,0.072783,1.792995,0.411526,0.411835,0.1344,0.500778,0.494063,30.609679,30.606392,0.012635,0.012624,552
70762,48.086931,44.456781,4.678889,0.034207,0.337807,0.182660,0.182767,0.1070,0.816281,0.815383,7.428157,7.450828,0.052061,0.052032,552
70763,69.979590,84.602274,2.993157,0.067589,1.418540,0.166584,0.169581,0.9570,0.354214,0.289509,31.005137,28.506910,0.026793,0.024177,552
70764,25.515071,33.625139,5.425886,0.054937,1.152157,0.679456,0.679578,419.3717,0.529099,0.530075,10.896959,10.894959,0.021382,0.021374,876
70765,63.163293,54.052690,13.084169,0.067918,0.882850,0.214433,0.215732,23.2605,0.879289,0.877437,11.921566,12.056833,0.015784,0.015859,875
70766,79.818659,78.794505,20.343306,0.055070,1.412796,0.466161,0.466326,1.8116,0.670308,0.672322,34.345371,34.260044,0.008185,0.008162,713
70767,66.436516,46.853072,20.445243,0.023345,0.587530,0.280562,0.325339,1670.0342,0.963692,0.937933,4.055022,6.317436,0.005573,0.007513,1357
70768,73.167945,97.188862,5.855805,0.059708,0.576060,0.553196,0.565201,19.2981,0.350375,0.281063,20.577553,18.727767,0.012062,0.010738,874
70769,71.283246,62.511862,18.108349,0.072966,1.582224,0.253986,0.254633,3.7390,0.824357,0.828518,23.167123,22.817459,0.011345,0.011146,552
70770,43.325173,33.798054,15.583199,0.076885,1.434786,0.421894,0.422412,3.1478,0.832067,0.831237,13.029699,13.071773,0.011467,0.011490,552
70771,77.923857,86.274076,16.394738,0.051083,1.259359,0.508758,0.509516,3442.5089,0.587004,0.567560,34.053368,34.384672,0.008753,0.008825,1518
70772,50.774855,55.780694,10.069588,0.036249,0.677912,0.692842,0.692957,185.9553,0.564929,0.564869,16.456679,16.456996,0.013591,0.013598,877
70773,57.341996,40.866075,21.905789,0.035529,1.189804,0.507237,0.507418,0.5511,0.832795,0.831215,15.660125,15.756090,0.007892,0.007934,554
70774,28.066275,29.194053,3.015268,0.073777,0.262595,0.569922,0.570111,0.0455,0.530873,0.530884,5.720510,5.720492,0.048525,0.048512,552
70775,52.495131,73.309903,5.780009,0.021703,1.288918,0.476173,0.476211,447.7654,0.383715,0.386010,22.758812,22.798620,0.013456,0.013475,874
70776,64.332298,81.061474,0.396590,0.043067,0.110835,0.477286,0.524621,120.0487,0.089281,0.093269,3.457304,3.579506,0.015792,0.014341,874
70777,42.839691,39.043966,8.983848,0.046515,1.132067,0.333506,0.333539,1.1073,0.721491,0.721406,15.303804,15.305768,0.022087,0.022087,391
70778,66.807527,90.292972,1.648602,0.037326,1.826070,0.180399,0.187863,1.1102,0.202071,0.147230,25.431158,20.792382,0.017297,0.013567,392
70779,22.283843,30.854199,1.107545,0.049202,1.402025,0.286618,0.286751,74.6447,0.278971,0.282756,8.866160,8.923933,0.044432,0.044584,714
70780,54.851299,50.089611,5.713994,0.024050,0.106905,0.374893,0.374977,1.3273,0.794782,0.794515,5.098848,5.102721,0.042285,0.042296,714
70781,62.285351,66.610946,0.217537,0.037396,0.150093,0.138913,0.140202,0.8352,0.132127,0.134019,5.162235,5.214811,0.063821,0.063581,714
70782,48.016164,45.719660,6.085358,0.061330,0.585727,0.272001,0.272014,12.8869,0.695702,0.695665,12.858889,12.859355,0.035008,0.035007,714
70783,21.383188,29.881880,0.131368,0.035023,0.100051,0.665936,0.735391,1.2651,0.071221,0.100658,0.920298,1.194649,0.030209,0.035217,396
70784,61.500473,79.375472,0.997839,0.053274,1.183755,0.171835,0.174638,0.0245,0.175171,0.149080,17.259171,15.539963,0.022433,0.019839,395
70785,43.213624,40.941998,6.522054,0.062178,0.580578,0.352348,0.352359,239.9495,0.680762,0.680727,11.763253,11.763585,0.030793,0.030793,1518
70786,66.866088,64.990118,21.218376,0.032187,1.885825,0.531580,0.531676,307.4526,0.686917,0.687332,32.534081,32.514901,0.007259,0.007253,1518
70787,47.391230,47.234489,5.974237,0.073586,1.420009,0.137784,0.138158,637.2099,0.769953,0.769413,17.149997,17.172139,0.039028,0.038961,230
70788,61.253206,78.260149,16.572471,0.045495,1.521299,0.686338,0.686653,0.9542,0.585344,0.575880,29.447872,29.593143,0.007517,0.007551,552
70789,50.060708,47.294207,9.210780,0.079453,0.738349,0.377723,0.377778,197.6003,0.697834,0.697793,15.004849,15.005464,0.021469,0.021466,1518
70790,45.822713,40.782083,14.578771,0.079496,1.755587,0.398025,0.398603,1.0724,0.773161,0.773044,18.293033,18.298010,0.012468,0.012466,391
70791,55.778375,66.866008,9.018304,0.011985,1.806158,0.415248,0.415243,0.0025,0.497184,0.497555,29.904943,29.905183,0.012816,0.012816,552
70792,46.566642,36.575479,11.525027,0.054062,0.714238,0.202875,0.230679,0.0449,0.957239,0.934727,3.579845,5.062996,0.011393,0.014274,391
70793,73.596059,88.271869,2.732489,0.014333,1.013461,0.237853,0.242192,43.3891,0.281300,0.224393,24.996290,22.186003,0.019145,0.016663,713
70794,77.399014,54.988469,30.184828,0.075916,0.867139,0.575793,0.576388,1.1761,0.848127,0.851532,16.944115,16.692764,0.005665,0.005576,391
70795,74.010729,79.471769,9.448013,0.040129,1.657535,0.253613,0.253965,1.0938,0.559197,0.542143,37.594089,37.800935,0.016327,0.016398,554
70796,26.677130,33.480140,0.240465,0.015477,1.956358,0.113454,0.115624,28.0333,0.122769,0.128969,7.584860,7.853442,0.048018,0.048853,874
70797,38.623070,44.590869,3.180637,0.073368,1.165246,0.248168,0.248263,1.0808,0.466820,0.467260,16.575256,16.576739,0.038424,0.038413,391
70798,51.793531,56.463922,0.532447,0.059292,0.543754,0.100270,0.100290,1.3474,0.243632,0.243947,11.970152,11.978250,0.081842,0.081872,391
70799,37.521703,33.328491,7.243321,0.062167,0.361692,0.518609,0.518609,1.0328,0.728405,0.728084,7.483265,7.487515,0.028337,0.028306,391
70800,40.159763,41.727707,2.190201,0.034566,0.853293,0.159144,0.159255,146.0349,0.505430,0.505459,14.798238,14.798247,0.067568,0.067521,1196
70801,24.493663,26.140659,3.623950,0.044926,1.153501,0.360522,0.360633,165.4407,0.563311,0.563335,10.362334,10.362176,0.041534,0.041524,1518
70802,43.178026,45.810640,11.234830,0.060475,0.950560,0.682991,0.683118,0.0604,0.629449,0.629449,15.902250,15.902056,0.013138,0.013137,552
70803,45.389757,38.947733,7.582924,0.013668,1.098721,0.158187,0.158694,0.0042,0.863594,0.862423,10.403541,10.467538,0.029054,0.029143,552
70804,55.908196,58.280372,2.190277,0.058300,0.219456,0.276981,0.276979,0.2006,0.437712,0.438075,10.321007,10.322443,0.054322,0.054173,713
70805,39.066625,46.303739,6.396743,0.033638,0.765774,0.628632,0.628741,0.0562,0.505159,0.505472,13.637348,13.637228,0.018562,0.018558,391
70806,55.557216,69.258816,1.926341,0.035282,0.969826,0.249287,0.249358,2.5181,0.262456,0.263753,17.832806,17.877397,0.023897,0.023948,553
70807,59.715307,47.094384,20.876504,0.021948,1.103539,0.592993,0.592999,5.9464,0.767764,0.767189,19.151156,19.177095,0.008207,0.008214,875
70808,55.399486,50.669373,11.235007,0.079404,0.340280,0.646424,0.646424,5.0703,0.690363,0.690291,11.395226,11.396155,0.016879,0.016881,715
70809,54.376671,60.373827,9.357730,0.041231,0.850389,0.546719,0.546826,0.7591,0.545427,0.545441,19.874841,19.874699,0.014458,0.014461,554
70810,59.263654,77.611719,8.431235,0.015248,0.982601,0.590454,0.590706,0.7106,0.443309,0.432173,23.199167,23.096515,0.011385,0.011324,715
70811,65.052430,58.894916,13.201711,0.016157,1.032032,0.371785,0.371781,349.5313,0.690150,0.690040,23.309842,23.312998,0.014356,0.014352,1518
70812,60.107836,72.194460,0.676300,0.028365,1.398696,0.116117,0.116852,757.7348,0.164374,0.156840,17.602848,17.073464,0.029999,0.028850,1518
70813,24.571515,31.817157,4.665578,0.013495,1.678309,0.532886,0.532962,0.1599,0.501458,0.502302,12.699161,12.699059,0.023518,0.023515,552
70814,59.161935,59.129997,9.264525,0.045589,0.776980,0.402256,0.402374,2.2746,0.609766,0.609753,20.011955,20.011941,0.018293,0.018291,391
70815,69.294142,71.157322,13.612641,0.037941,1.244975,0.426226,0.426334,2.7575,0.610768,0.608689,29.648420,29.692880,0.011636,0.011650,391
70816,40.385356,42.069717,5.211099,0.036655,0.505974,0.490437,0.490572,21.7031,0.543979,0.543983,11.390647,11.390597,0.028144,0.028139,874
70817,36.233938,49.751537,7.041054,0.028970,1.692495,0.558309,0.558325,3.4311,0.497676,0.499189,18.805374,18.805691,0.015158,0.015156,552
70818,56.870784,63.713192,2.034609,0.035322,0.696073,0.210230,0.210231,0.0195,0.337296,0.337568,17.331996,17.337122,0.036620,0.036631,552
70819,24.702040,23.897112,7.322678,0.038561,1.527737,0.540617,0.540720,12.7493,0.681481,0.681414,10.897378,10.898154,0.021623,0.021640,552
70820,63.515894,88.669211,0.000000,0.061973,0.124868,0.136279,0.200000,7.3499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,713
70821,46.640484,46.095455,18.640092,0.069670,1.824871,0.680616,0.680959,1.1388,0.729327,0.729364,20.858454,20.856563,0.007720,0.007715,553
70822,46.334494,58.009972,5.893700,0.027984,0.620899,0.647597,0.647595,1.1183,0.439909,0.440705,14.399936,14.404235,0.016681,0.016683,553
70823,62.621310,85.112658,10.559828,0.054065,1.732802,0.470441,0.471716,0.0118,0.486192,0.458294,32.865966,32.705708,0.010281,0.010206,713
70824,37.437115,37.998654,2.917785,0.023885,1.509780,0.138180,0.138186,2373.8858,0.583008,0.582990,17.952713,17.952751,0.061400,0.061395,1518
70825,25.595186,21.942362,3.744657,0.017832,0.218873,0.148041,0.243866,1.1033,0.989674,0.946605,0.328194,1.340457,0.015461,0.045405,391
70826,47.328217,62.578988,10.602102,0.046870,1.431488,0.633136,0.633250,1.3834,0.539269,0.540240,22.480881,22.475328,0.011074,0.011069,552
70827,22.280262,18.213061,7.962619,0.052622,1.528643,0.501832,0.501944,2.0511,0.777786,0.777418,8.203346,8.210929,0.021542,0.021550,552
70828,45.517806,40.757924,7.049067,0.053085,0.782893,0.182237,0.182578,12.2394,0.846933,0.846313,9.517624,9.544390,0.032198,0.032230,552
70829,50.747798,51.368571,11.092467,0.078483,1.137299,0.441289,0.441516,0.0806,0.655103,0.655087,19.937516,19.937563,0.015425,0.015426,552
70830,59.323341,68.488293,3.022566,0.062594,1.600269,0.137770,0.137908,0.0409,0.435491,0.436199,29.546389,29.554803,0.038081,0.038053,552
70831,61.730773,75.822151,8.258772,0.038712,1.195074,0.446213,0.446418,1.2916,0.467020,0.455276,26.830071,26.752674,0.013203,0.013160,552
70832,67.829524,83.691170,10.578424,0.042337,1.100609,0.521372,0.522596,0.0074,0.489825,0.462965,28.379453,28.266210,0.010749,0.010683,552
70833,21.835683,25.715918,1.493512,0.051095,0.829202,0.317416,0.317424,0.5851,0.391740,0.392310,7.638546,7.641571,0.060868,0.060873,552
70834,38.184175,35.512632,3.673156,0.035616,0.118822,0.385201,0.385205,13.0786,0.740381,0.739345,4.266151,4.274838,0.063927,0.063692,552
70835,40.783358,48.006777,10.224630,0.056942,1.228104,0.655002,0.655131,1.8056,0.592750,0.592962,17.541104,17.538695,0.013110,0.013106,552
70836,50.649034,47.397776,5.626231,0.039316,0.376400,0.275938,0.275937,0.4913,0.713608,0.713541,10.574098,10.575044,0.039686,0.039689,552
70837,26.003268,26.241507,1.121587,0.030421,0.126590,0.321470,0.321746,689.6404,0.504436,0.504452,3.690722,3.690722,0.134126,0.134012,1519
70838,29.414305,27.873808,4.602779,0.063785,0.923152,0.259209,0.259268,0.0472,0.718014,0.717956,9.546029,9.546772,0.046109,0.046101,391
70839,68.043965,84.485826,10.896170,0.058664,1.593990,0.413949,0.415257,278.0427,0.510417,0.480263,34.260558,34.230276,0.011215,0.011170,1196
70840,29.045191,35.608627,2.462610,0.074719,1.482812,0.251653,0.251834,694.5514,0.440354,0.441407,13.952014,13.957485,0.044320,0.044305,1357
70841,69.564230,65.279276,12.061582,0.067545,0.684174,0.365952,0.366001,0.9732,0.696391,0.700255,20.114010,19.998114,0.016601,0.016503,552
70842,37.133433,46.941226,1.057319,0.027742,0.428514,0.382047,0.382463,3.4103,0.222258,0.223873,7.239595,7.269361,0.032070,0.032167,713
70843,52.254176,41.246353,14.842209,0.033348,1.481696,0.288411,0.288634,0.1324,0.838938,0.837964,15.543205,15.605707,0.013321,0.013362,552
70844,48.943847,40.156378,12.100655,0.051982,0.820035,0.339013,0.339185,4.1616,0.825610,0.824913,11.399665,11.428997,0.017118,0.017150,713
70845,34.767447,31.448113,9.664188,0.033239,1.148074,0.525149,0.525246,473.3531,0.701074,0.701009,12.931455,12.932468,0.017744,0.017742,1519
70846,34.214359,30.120189,5.738749,0.046355,0.381797,0.363927,0.363950,1.4430,0.775748,0.775488,6.328467,6.332511,0.038908,0.038929,391
70847,27.945467,19.781249,8.444042,0.041960,0.286227,0.345689,0.450457,2.2253,0.978600,0.943279,0.766586,1.741190,0.009921,0.017855,713
70848,20.236061,20.962863,3.919551,0.042523,0.832263,0.537413,0.537523,0.2205,0.596907,0.596909,7.146523,7.146448,0.039019,0.039011,392
70849,67.881289,86.715895,7.620320,0.048471,1.818196,0.319859,0.321947,0.9080,0.441258,0.398295,36.119213,35.322273,0.013478,0.013095,552
70850,21.515887,28.262276,0.013150,0.060608,0.473475,0.161190,0.264548,0.0197,0.015984,0.062501,0.592110,1.845862,0.016759,0.039208,552
70851,74.569029,69.375556,6.255595,0.020547,0.097763,0.315099,0.316508,0.9529,0.788834,0.813277,6.741455,6.259562,0.039356,0.036398,552
70852,40.209113,31.468970,12.201729,0.034048,0.701128,0.545491,0.545529,8.3585,0.793102,0.792308,9.618498,9.640205,0.015555,0.015589,552
70853,22.113139,17.783131,4.665961,0.039815,0.450776,0.175633,0.245004,0.1421,0.980263,0.944602,0.710814,1.701855,0.018361,0.034807,552
70854,20.112933,25.157773,1.525439,0.070789,0.387751,0.592422,0.592435,1.7182,0.363986,0.365575,4.703176,4.709992,0.050612,0.050568,713
70855,36.792187,32.812076,6.092490,0.065859,0.765130,0.193401,0.193913,0.2266,0.855249,0.854449,7.326681,7.355376,0.036576,0.036626,713
70856,50.630870,45.570094,13.981436,0.025142,1.130297,0.529793,0.529884,0.9050,0.698136,0.698063,18.768104,18.769752,0.012226,0.012225,552
70857,51.090761,60.171407,3.859128,0.053428,0.425887,0.496440,0.496438,20.8756,0.392530,0.393008,12.815853,12.820061,0.023222,0.023227,713
70858,66.550432,57.602897,21.513106,0.026104,1.014058,0.651872,0.651967,14.0858,0.721902,0.721762,22.484710,22.489711,0.007680,0.007681,713
70859,25.959675,25.288080,3.028134,0.053330,0.264411,0.476649,0.476644,0.9356,0.612953,0.612926,5.110462,5.110506,0.060170,0.060145,553
70860,78.634762,87.429873,14.572270,0.030967,1.541810,0.424363,0.425199,0.0361,0.560748,0.537476,38.500436,38.780832,0.009516,0.009567,553
70861,66.544758,82.947673,3.040916,0.047512,1.602937,0.194894,0.196905,0.9811,0.322424,0.274743,30.223702,28.098446,0.021848,0.020119,391
70862,57.755664,45.305343,14.194448,0.061868,0.383595,0.367449,0.371975,0.3848,0.900592,0.896874,6.250565,6.429358,0.013294,0.013510,713
70863,60.516153,69.292030,5.537105,0.026165,1.871210,0.232119,0.232133,5.1174,0.454804,0.452706,32.812832,32.792539,0.020628,0.020615,713
70864,78.762410,60.213811,26.275437,0.022142,1.393826,0.433604,0.434031,1.1554,0.799773,0.811081,26.050607,25.145228,0.006948,0.006700,391
70865,74.087617,57.887422,20.285183,0.046815,0.919786,0.309432,0.310573,0.0677,0.869694,0.873452,15.055581,14.759987,0.009637,0.009420,552
70866,22.816770,26.942487,4.015833,0.019211,1.076209,0.561020,0.561110,20.1131,0.516331,0.516607,9.435142,9.434874,0.030017,0.030011,713
70867,78.357710,87.981681,6.113404,0.010327,0.205721,0.678006,0.682123,4.2665,0.414479,0.372790,13.851481,13.451292,0.016174,0.015613,713
70868,45.832186,58.945684,13.418388,0.034534,1.778360,0.686336,0.686430,11.4068,0.598632,0.599206,23.634139,23.625121,0.009218,0.009213,713
70869,37.295060,29.381240,13.783836,0.065257,1.092461,0.595282,0.595392,41.1677,0.790744,0.790194,11.210993,11.228157,0.012394,0.012411,713
70870,59.495092,51.723279,13.238407,0.026308,1.003093,0.360441,0.360445,0.8545,0.739361,0.739139,19.352438,19.360452,0.015122,0.015128,392
70871,40.171067,49.265215,0.986113,0.022495,0.123153,0.635412,0.636168,1.0981,0.214397,0.215768,4.112383,4.127559,0.032566,0.032639,713
70872,37.538312,38.954912,5.391460,0.071784,0.512421,0.506073,0.506217,2.6898,0.571588,0.571593,10.547026,10.546931,0.028863,0.028855,552
70873,29.055537,39.772083,0.018883,0.035768,0.690683,0.155397,0.259728,7.5612,0.014810,0.063929,0.904480,3.060074,0.009982,0.024930,713
70874,61.917668,48.377089,17.629989,0.062022,0.887178,0.334319,0.335190,8.7118,0.867761,0.866048,12.483745,12.599222,0.010979,0.011035,713
70875,67.520010,69.497434,3.134865,0.035211,0.408689,0.208031,0.208053,0.0632,0.483111,0.477076,17.204809,17.191786,0.044388,0.044335,552
70876,38.238783,29.561533,13.736929,0.013699,1.266306,0.565887,0.565894,2.1486,0.773316,0.772614,12.959829,12.982199,0.012369,0.012383,552
70877,74.668022,103.530534,8.443521,0.068430,1.429439,0.410833,0.422688,0.0446,0.412695,0.327965,34.758304,32.248931,0.010616,0.009568,552
70878,79.164451,59.677292,24.228801,0.065598,0.610105,0.458815,0.460855,0.7400,0.859785,0.872124,13.777354,12.938138,0.007854,0.007347,552
70879,72.321011,57.012036,18.476735,0.059879,0.912134,0.168586,0.202275,0.3526,0.971085,0.935429,4.558211,8.816525,0.005667,0.008669,552
70880,73.771839,63.499392,14.818626,0.018643,0.482236,0.440731,0.441000,0.8126,0.749314,0.760141,16.303207,15.920440,0.014095,0.013763,552
70881,46.164813,33.177042,14.861510,0.013596,1.281235,0.324692,0.325442,1.1421,0.870770,0.868260,11.008848,11.160534,0.012417,0.012540,552
70882,74.497429,100.788815,0.100495,0.059720,0.781116,0.146725,0.466929,1.1720,0.028304,0.049084,4.268524,7.110677,0.006711,0.007561,552
70883,50.652813,49.707187,9.020784,0.034178,1.246138,0.340918,0.341016,0.7535,0.637474,0.637456,21.204837,21.204904,0.019454,0.019456,552
70884,79.539178,59.913903,36.215334,0.055394,1.624089,0.658926,0.659361,118.5465,0.806321,0.813807,27.831663,27.165676,0.004111,0.004009,713
70885,50.597306,62.555787,4.102949,0.019419,0.487203,0.555435,0.555441,0.6019,0.371082,0.372117,13.347192,13.358989,0.019266,0.019266,391
70886,77.813308,73.060946,26.443570,0.052048,1.452794,0.615568,0.615783,45.2577,0.711519,0.716676,32.025499,31.751376,0.005914,0.005861,874
70887,57.462010,64.699073,2.357325,0.030823,0.380782,0.331201,0.331200,1.9440,0.336951,0.337215,12.947267,12.951003,0.031092,0.031101,391
70888,75.783254,56.865210,31.582945,0.078383,1.456160,0.543350,0.543876,3.2850,0.826373,0.829519,23.455529,23.184557,0.005162,0.005097,391
70889,53.539148,46.720520,13.983868,0.023506,0.887345,0.520451,0.520447,1.2938,0.714149,0.713989,17.146474,17.150673,0.012953,0.012956,553
70890,61.583406,53.406767,26.345601,0.021689,1.990152,0.679970,0.680044,7.5031,0.749568,0.749483,27.632910,27.637221,0.005384,0.005384,713
70891,50.712320,66.847626,5.497333,0.053872,1.183020,0.428808,0.428843,4.3459,0.411982,0.413605,21.467150,21.486705,0.016455,0.016461,713
70892,33.340297,42.496825,0.849676,0.014326,0.397306,0.395172,0.395951,0.0680,0.204170,0.206134,5.956534,5.990454,0.034131,0.034258,552
70893,70.023206,65.569395,16.425892,0.053362,1.317538,0.384185,0.384266,0.1503,0.701579,0.704596,27.879121,27.749212,0.011233,0.011178,552
70894,45.198730,31.832040,20.881095,0.035707,1.725155,0.619201,0.619315,0.0123,0.819502,0.818319,15.604753,15.669066,0.007151,0.007181,713
70895,23.177867,24.097150,4.612707,0.044533,1.357506,0.413133,0.413249,5.2611,0.612354,0.612361,10.343310,10.343143,0.034331,0.034321,713
70896,41.385530,30.797681,17.701380,0.044497,1.649347,0.580142,0.580259,7.7856,0.807203,0.806362,14.552849,14.591571,0.008880,0.008895,713
70897,57.425942,68.689286,10.968367,0.010932,1.472986,0.522713,0.522788,0.9889,0.524030,0.524344,27.754199,27.752852,0.010931,0.010929,552
70898,71.422702,96.273284,10.918561,0.044853,1.839070,0.429170,0.434062,48.9183,0.468010,0.410959,38.516450,37.673949,0.009566,0.009251,713
70899,58.840681,76.091817,0.845878,0.053119,0.565899,0.266379,0.270426,40.4709,0.150837,0.141538,10.358775,9.927753,0.019848,0.018715,713
70900,21.746912,15.276835,8.189030,0.054937,1.158902,0.423826,0.424816,20.4036,0.873200,0.870994,4.867543,4.928375,0.020955,0.021166,875
70901,75.261323,54.128707,22.330112,0.065806,0.278183,0.381399,0.453159,0.9701,0.966381,0.939547,2.967441,4.832769,0.004938,0.006822,553
70902,50.349547,45.843989,8.246933,0.046370,1.269426,0.172843,0.172972,1.1896,0.810847,0.810341,15.351789,15.377186,0.027600,0.027589,391
70903,46.058395,47.180998,2.282291,0.015972,1.349335,0.109575,0.109660,0.1892,0.517454,0.517465,21.323716,21.323687,0.067985,0.067932,391
70904,22.365396,29.516619,3.152266,0.023434,1.291527,0.506980,0.506987,0.2394,0.443967,0.445208,10.039828,10.044178,0.030653,0.030665,552
70905,45.154502,40.375593,12.275611,0.045582,1.028280,0.512273,0.512288,1.2097,0.714067,0.713976,15.569429,15.571458,0.014496,0.014498,713
70906,30.755175,41.496894,7.993212,0.034121,1.949978,0.619129,0.619228,958.2497,0.564643,0.565678,16.907965,16.900573,0.014806,0.014797,1518
70907,25.629344,20.620374,8.194701,0.050458,1.397931,0.407406,0.407527,9.8965,0.799189,0.798639,8.504231,8.518150,0.022732,0.022763,874
70908,46.845263,52.331486,3.231365,0.065903,1.092698,0.205732,0.205792,1.2872,0.471064,0.471477,19.484148,19.485581,0.039496,0.039435,391
70909,49.178618,60.737083,13.979149,0.035803,1.863654,0.627175,0.627272,3.9331,0.602366,0.602735,25.896966,25.890269,0.009161,0.009157,391
70910,77.010171,73.763382,8.900155,0.041788,0.553291,0.277262,0.277456,2.2861,0.664249,0.677700,20.887218,20.545830,0.022958,0.022593,553
70911,32.269039,33.461316,8.958906,0.069342,1.722465,0.476575,0.476903,0.7356,0.672089,0.672094,15.298106,15.297748,0.017897,0.017891,553
70912,66.597541,56.972254,11.406482,0.073213,0.304635,0.272027,0.275668,9.5822,0.896763,0.893448,6.602288,6.763420,0.017963,0.018179,392
70913,49.836449,35.833988,15.363252,0.031605,1.201093,0.147269,0.220654,1.2103,0.990853,0.944575,1.346590,6.262776,0.003065,0.009668,395
70914,75.125078,95.839773,2.960501,0.011301,0.268032,0.574206,0.594045,0.5470,0.254514,0.187221,12.476633,10.459052,0.014364,0.011634,395
70915,64.231413,54.518740,21.888819,0.050334,1.030103,0.645247,0.645271,0.3059,0.744397,0.744203,20.959340,20.967179,0.007643,0.007645,552
70916,68.750774,86.449354,6.209355,0.036218,1.707056,0.293797,0.295968,4.2774,0.403707,0.358764,34.786313,33.565003,0.014674,0.014053,552
70917,37.372234,38.486488,5.311245,0.055394,1.570205,0.231178,0.231297,21.7064,0.634457,0.634425,17.611191,17.611467,0.034737,0.034706,713
70918,36.177222,36.205519,5.152849,0.060343,1.659086,0.178475,0.178704,0.9731,0.707825,0.707669,16.006550,16.010178,0.041303,0.041259,552
70919,21.428167,29.528475,3.664248,0.055948,1.532281,0.518929,0.519003,36.4073,0.482239,0.483987,10.571428,10.573392,0.028955,0.028955,874
70920,62.821998,63.126185,7.788327,0.057286,0.788535,0.297514,0.297533,1047.6845,0.612099,0.612078,21.370759,21.370855,0.023082,0.023073,1518
70921,58.373038,73.332865,6.679911,0.010791,1.085256,0.465497,0.465528,1.2210,0.419228,0.414790,23.760917,23.704187,0.013804,0.013768,552
70922,43.482983,36.663036,7.099786,0.012964,0.493545,0.135262,0.163082,0.1621,0.971944,0.930607,1.966011,4.109552,0.015576,0.025207,552
70923,66.839964,75.362038,5.120199,0.070978,0.544876,0.372739,0.373167,9.3310,0.437221,0.418660,19.438958,19.272475,0.021424,0.021220,552
70924,46.197312,64.161017,0.042659,0.051891,1.346892,0.106414,0.136401,2.4357,0.021075,0.103571,2.713638,9.666361,0.008871,0.020740,552
70925,36.216158,43.996781,0.120411,0.010952,0.541320,0.163724,0.180119,0.3029,0.066017,0.091198,3.419462,4.381060,0.029416,0.033940,552
70926,50.853448,68.748118,11.183986,0.035181,1.474910,0.639357,0.639454,1033.5818,0.526616,0.527800,24.583587,24.578564,0.010081,0.010077,1518
70927,43.496853,37.078480,10.547448,0.054469,1.488642,0.235764,0.236113,693.7064,0.836634,0.836031,13.089060,13.121432,0.019712,0.019731,1518
70928,42.761230,31.819589,14.072651,0.024851,1.280575,0.392659,0.392810,0.9086,0.831203,0.829869,12.189496,12.251861,0.013258,0.013318,391
70929,48.361882,45.614050,2.899176,0.014000,0.121488,0.123301,0.129870,0.9618,0.922514,0.913737,2.446104,2.661031,0.069819,0.073183,391
70930,39.231773,35.852684,11.592269,0.055061,0.785750,0.698598,0.698720,3.4943,0.700187,0.700144,12.087956,12.088509,0.014308,0.014306,714
70931,45.423983,50.503942,10.575963,0.065614,0.850808,0.694702,0.694831,1.5111,0.595639,0.595587,16.232532,16.232911,0.013310,0.013319,714
70932,39.566527,44.850534,2.184683,0.030694,1.729557,0.161371,0.161387,65.6852,0.407337,0.407677,20.196423,20.200386,0.046223,0.046226,714
70933,47.312053,34.070656,16.598651,0.058855,0.950027,0.423035,0.424063,0.6174,0.872450,0.870384,9.627449,9.739490,0.010702,0.010799,552
70934,75.645441,83.058310,10.098856,0.031985,0.392996,0.666542,0.667475,1.8323,0.506095,0.485042,18.916298,18.905216,0.012620,0.012595,552
70935,69.648993,59.465703,29.383836,0.057931,1.779543,0.644254,0.644498,1.7887,0.768401,0.768770,28.321762,28.295983,0.005092,0.005086,713
70936,54.433866,68.546365,2.331876,0.069472,1.670185,0.166740,0.166919,24.3947,0.335937,0.337928,25.656739,25.715257,0.031093,0.031130,713
70937,45.739346,58.650487,0.162372,0.033458,1.167356,0.122532,0.135595,0.2609,0.064649,0.091395,6.239724,8.138100,0.020851,0.024399,713
70938,66.465051,86.913114,5.084522,0.029848,1.819266,0.284704,0.287143,12.2430,0.357519,0.311746,33.458511,31.703919,0.014623,0.013736,713
70939,34.284823,38.933224,0.644030,0.063160,0.817312,0.128702,0.128728,0.0929,0.277290,0.277932,10.384447,10.395956,0.083986,0.084031,391
70940,26.800779,18.881253,7.982765,0.037148,0.082194,0.486721,0.868868,1043.3137,0.995363,0.948831,0.103892,0.839383,0.003615,0.018886,1518
70941,26.141219,28.738841,7.889485,0.069001,1.973624,0.523465,0.523858,1.4454,0.664237,0.664339,13.391220,13.389408,0.018968,0.018951,552
70942,44.097925,52.987446,0.543184,0.049207,0.386349,0.248727,0.249951,1.1869,0.161680,0.163852,6.714783,6.773846,0.035933,0.036082,552
