tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
187,36.338440,25.904710,12.807869,0.024710,1.380018,0.380607,0.380990,0.0353,0.854697,0.852738,9.743307,9.833113,0.014048,0.014155,553
188,36.443313,39.647577,2.911903,0.053190,1.011989,0.232569,0.232593,0.5851,0.494755,0.494891,14.624404,14.624496,0.046786,0.046771,715
189,20.659750,16.441441,6.598967,0.054956,1.360026,0.388965,0.389147,1.3347,0.814620,0.813947,6.439453,6.454015,0.028519,0.028570,874
190,56.031012,65.305582,1.550774,0.056576,0.345520,0.317508,0.317553,0.0841,0.266757,0.267336,10.824022,10.835637,0.031427,0.031456,552
191,42.988312,45.706995,2.092287,0.026651,0.165752,0.445213,0.445208,0.3838,0.411644,0.411703,6.810217,6.810382,0.049938,0.049940,552
192,24.967920,28.019162,0.829080,0.035572,0.443489,0.265477,0.265480,1.8017,0.317564,0.317842,5.927048,5.929134,0.080754,0.080780,552
193,41.340363,49.746187,1.649804,0.042656,0.515970,0.340420,0.340450,0.0883,0.292988,0.294300,10.213514,10.234446,0.034024,0.034024,552
194,59.820270,81.103174,0.287671,0.028598,1.125601,0.162473,0.190533,0.0037,0.067737,0.084349,8.308262,9.855351,0.012695,0.012840,554
195,35.735843,39.901018,0.954583,0.039855,0.171996,0.388737,0.388754,0.1003,0.287497,0.287816,5.052462,5.055002,0.059173,0.059186,556
196,40.054633,49.653267,0.895056,0.023006,0.249238,0.441276,0.442092,1.8169,0.200751,0.202490,5.610949,5.639973,0.031799,0.031891,715
197,49.729479,58.774360,5.187850,0.029856,0.708758,0.477641,0.477637,0.4528,0.435696,0.436101,16.484733,16.487377,0.019690,0.019693,716
198,67.964953,80.625976,2.010717,0.043609,0.481003,0.294390,0.296960,3.8327,0.263737,0.225138,15.401819,14.141515,0.023547,0.021417,721
199,25.494924,34.217235,0.130935,0.058009,0.291546,0.328402,0.361267,0.1304,0.070055,0.097384,1.849441,2.374016,0.029718,0.034386,553
200,31.107976,33.575792,6.526204,0.049289,1.322124,0.472624,0.472747,0.0262,0.599154,0.599173,13.826756,13.826453,0.022866,0.022863,713
201,59.527002,70.515305,6.288862,0.029987,1.288874,0.345770,0.345778,0.3938,0.445591,0.443308,26.709457,26.687785,0.016914,0.016900,392
202,33.272567,46.294371,3.402109,0.021577,1.421683,0.432230,0.432268,151.1430,0.373093,0.375321,15.019262,15.047425,0.022078,0.022117,1196
203,75.514899,62.405720,16.457297,0.056620,0.895123,0.163578,0.182524,163.9678,0.949173,0.931803,7.465469,9.489798,0.008941,0.009781,874
204,61.845216,56.164381,19.490072,0.058842,1.394155,0.527707,0.527887,8.1588,0.725026,0.724975,24.364675,24.366401,0.008659,0.008656,713
205,48.452853,63.154895,6.597949,0.032764,1.282369,0.481566,0.481575,25.7041,0.445821,0.446995,21.687335,21.695928,0.014959,0.014963,713
206,22.220458,24.828894,0.298263,0.024823,0.422012,0.180781,0.180898,1.1689,0.212668,0.213335,4.191050,4.198653,0.111260,0.111308,713
207,61.777327,57.941725,9.808997,0.022614,1.114673,0.276116,0.276116,1314.1240,0.674404,0.674361,23.492424,23.493288,0.020000,0.020001,1519
208,52.369478,65.645466,3.973359,0.045036,0.546254,0.504391,0.504401,0.5706,0.361780,0.362858,14.505038,14.519540,0.019196,0.019208,552
209,56.951791,49.153475,8.162052,0.054804,0.134161,0.158508,0.317716,21.8437,0.996449,0.948552,0.222095,2.285285,0.003220,0.020888,713
210,72.482100,77.574402,18.708503,0.051951,1.414695,0.549174,0.549394,154.4579,0.631250,0.624483,32.514627,32.704541,0.007966,0.008012,715
211,41.042709,50.771136,2.577481,0.039195,0.662703,0.401002,0.401015,0.3539,0.341334,0.342372,12.260609,12.274548,0.027389,0.027407,713
212,72.420627,100.581998,3.281605,0.036711,1.175583,0.318543,0.333989,34.3886,0.256737,0.180631,25.303541,20.649855,0.012884,0.010014,713
213,64.254938,55.718284,9.532146,0.034185,0.254664,0.264896,0.267080,1.6941,0.884607,0.881314,6.309198,6.440749,0.022653,0.022833,391
214,37.778487,32.622684,6.365392,0.020715,0.158930,0.545089,0.545146,8.9392,0.787865,0.787477,4.366351,4.370948,0.035315,0.035348,713
215,45.666388,44.252038,10.913065,0.028730,1.051506,0.529984,0.530080,0.0415,0.649959,0.649921,17.345668,17.346079,0.014925,0.014930,552
216,67.180701,51.231176,21.351041,0.055165,0.684613,0.527893,0.528047,0.4692,0.822617,0.821558,14.451924,14.506694,0.008860,0.008891,552
217,48.044091,54.260418,0.967898,0.059647,0.333848,0.242669,0.242704,0.0351,0.256019,0.256435,8.932485,8.939857,0.047767,0.047796,391
218,76.563906,88.412374,4.084342,0.040508,0.950832,0.242268,0.245707,0.3984,0.371487,0.311515,28.225133,26.394197,0.020902,0.019258,552
219,30.591682,26.135708,5.333107,0.051183,0.361014,0.290050,0.290944,9.0929,0.863566,0.861934,4.019802,4.053733,0.041021,0.041146,552
220,23.470561,32.351160,3.862491,0.057110,1.337300,0.547963,0.548020,0.4492,0.472473,0.474234,10.802207,10.805389,0.026760,0.026765,713
221,30.433715,29.744982,3.961416,0.047841,1.161534,0.211558,0.211597,73.4771,0.676565,0.676211,11.781719,11.786817,0.051765,0.051576,714
222,68.949987,59.097613,13.142838,0.041479,0.413345,0.387176,0.387221,0.5693,0.791825,0.791489,12.710235,12.722202,0.016706,0.016718,874
223,54.805172,41.873387,15.063149,0.030624,1.328445,0.201806,0.209154,4.1149,0.926231,0.917978,8.829432,9.609521,0.010965,0.011533,554
224,73.324885,100.378545,7.366163,0.052381,1.306979,0.412097,0.422068,5.1397,0.387545,0.311181,32.104685,29.622118,0.011087,0.009984,552
225,53.051442,40.366351,13.949170,0.034908,0.671834,0.253902,0.268378,1.5438,0.936969,0.923854,5.383191,6.263004,0.011213,0.012275,875
226,63.405207,66.392417,3.853721,0.028807,0.213465,0.423304,0.423300,0.3086,0.457727,0.456451,11.621193,11.617134,0.031991,0.031980,391
227,24.567852,31.836124,1.434122,0.039223,0.793205,0.386963,0.387010,99.7118,0.312282,0.313834,7.743940,7.760343,0.041800,0.041880,713
228,69.480858,65.552858,10.831858,0.042629,1.049223,0.256811,0.256851,0.0731,0.699438,0.703604,24.766358,24.609062,0.019039,0.018916,392
229,72.717799,91.493405,9.784770,0.054023,1.021833,0.496918,0.500774,0.0860,0.461684,0.413984,29.189818,28.640660,0.010871,0.010584,391
230,62.501779,80.371620,5.693121,0.047206,1.076460,0.397445,0.398354,365.1710,0.389580,0.364438,24.872916,24.361622,0.014882,0.014556,1681
231,65.162998,52.848728,16.341655,0.054874,1.333219,0.161699,0.175832,38.5609,0.945979,0.929008,8.251868,10.292575,0.009014,0.010312,713
232,69.549005,54.958243,16.336928,0.049740,0.569166,0.214304,0.243267,328.6515,0.956578,0.934102,4.832385,6.797177,0.008190,0.010217,1035
233,69.078021,88.592143,1.609327,0.020255,0.810455,0.264815,0.273892,31.8539,0.196113,0.148024,17.205030,14.374272,0.016800,0.013557,713
234,57.015615,79.070984,3.483229,0.030392,0.984539,0.403602,0.404183,0.0464,0.294033,0.279926,19.490147,19.040991,0.015088,0.014704,713
235,52.399123,65.283636,0.684292,0.050441,0.249773,0.366507,0.369692,48.3237,0.149195,0.152683,6.083997,6.179154,0.024205,0.024388,714
236,77.779520,73.059121,10.965039,0.057281,0.985671,0.191004,0.191415,1.2499,0.765073,0.782521,23.725787,22.712901,0.020831,0.019918,393
237,76.233709,90.071653,1.766993,0.032039,0.194972,0.433269,0.447476,3.4458,0.228567,0.167090,10.185495,8.424664,0.020747,0.016645,713
238,24.041036,26.625912,0.549860,0.044837,0.584236,0.168297,0.168302,19.4176,0.299471,0.299744,6.384047,6.386553,0.112338,0.112373,713
239,72.292208,99.867513,1.573977,0.049986,1.456429,0.202034,0.225537,1126.2000,0.182792,0.112583,23.114557,16.695267,0.015031,0.009964,1518
240,65.495792,46.974292,18.731239,0.032944,0.130973,0.345457,0.573627,1.1393,0.997071,0.938067,0.212221,2.935983,0.001093,0.008261,392
241,66.224445,78.032712,8.708936,0.030945,0.724264,0.548850,0.549364,0.9095,0.472197,0.455042,22.429541,22.341172,0.012866,0.012804,392
242,45.570878,46.298687,4.471669,0.051792,0.329073,0.427473,0.427642,15.9279,0.550727,0.550727,10.344605,10.344558,0.035411,0.035397,553
243,33.246177,25.189522,9.649270,0.046180,1.052699,0.259304,0.264136,0.0065,0.912901,0.906860,5.405738,5.695245,0.017917,0.018434,552
244,77.051814,62.083769,19.057427,0.057745,0.705269,0.317891,0.319821,0.1028,0.863264,0.875978,14.172854,13.254706,0.010648,0.009894,552
245,58.311557,57.047134,6.513571,0.059359,0.483901,0.313734,0.313738,0.0047,0.633518,0.633463,15.267412,15.267968,0.029576,0.029554,552
246,73.645952,63.406825,13.686020,0.021245,0.398347,0.410667,0.411012,5.8121,0.770291,0.782027,14.104007,13.689536,0.015896,0.015418,874
247,42.111581,54.957751,0.592137,0.058728,0.762494,0.224210,0.226152,29.0688,0.150738,0.154948,8.601831,8.761528,0.028372,0.028674,714
248,72.117390,89.686470,9.925740,0.053791,1.179291,0.454410,0.457317,0.1009,0.473475,0.429886,31.174472,30.759599,0.011185,0.010966,713
249,57.573219,45.590587,12.538611,0.056834,0.145537,0.396660,0.442142,144.7584,0.952780,0.931019,2.163970,2.941881,0.011309,0.013722,1036
250,67.792237,70.305001,5.005541,0.025007,0.264231,0.424226,0.424257,9.4815,0.489005,0.483838,13.896880,13.890739,0.026976,0.026950,713
251,45.818354,38.504247,10.502597,0.022568,0.788232,0.382789,0.382799,635.7368,0.768530,0.768118,12.396035,12.408057,0.019570,0.019588,1518
252,36.139604,45.474152,0.056769,0.038209,0.534507,0.154648,0.185128,0.5245,0.036333,0.088071,2.105104,4.234830,0.019499,0.030489,552
253,24.346813,23.731946,2.978987,0.044001,0.771914,0.266665,0.266672,6.7648,0.644790,0.644716,7.965287,7.965756,0.065280,0.065214,555
254,61.698913,80.337271,4.077906,0.021585,1.191791,0.342203,0.343151,0.0780,0.326017,0.301070,24.273460,23.456460,0.015635,0.015066,713
255,26.295811,22.862406,6.556808,0.025700,1.481328,0.349555,0.349564,0.6395,0.736004,0.735701,10.462659,10.468559,0.029221,0.029188,713
256,57.089344,68.034826,2.749178,0.020391,0.883508,0.280585,0.280593,1.4496,0.321005,0.321642,19.214967,19.230484,0.023782,0.023800,392
257,51.062699,38.884579,12.711560,0.021328,0.590878,0.181431,0.260286,19.3000,0.982729,0.946226,1.677304,4.413350,0.006001,0.012343,877
258,43.815397,34.741273,13.269366,0.047579,0.894557,0.470235,0.470299,0.0714,0.799501,0.798806,11.619305,11.643377,0.014388,0.014415,552
259,32.009015,26.158977,6.662113,0.045457,0.246395,0.432590,0.433782,0.0605,0.864209,0.862737,3.463566,3.490227,0.031715,0.031856,393
260,21.895169,29.675586,0.094841,0.041652,0.172760,0.433624,0.491316,0.8378,0.059737,0.093684,1.080362,1.525919,0.030083,0.037093,713
261,72.258147,86.699722,11.217481,0.033578,1.222419,0.475930,0.477523,23.0397,0.497942,0.465856,31.871405,31.754960,0.010492,0.010420,714
262,24.806891,32.903157,1.085063,0.052692,0.866629,0.330927,0.331055,90.7699,0.269421,0.271607,7.627540,7.658238,0.043219,0.043368,1035
263,58.614662,62.628703,3.304007,0.023265,1.124225,0.174141,0.174142,142.0739,0.450353,0.450424,24.601558,24.602010,0.036576,0.036576,1035
264,34.826194,28.267770,11.935107,0.028769,1.320497,0.540346,0.540356,0.0033,0.760425,0.760029,12.429055,12.439980,0.014362,0.014373,391
265,40.213748,33.276174,10.881178,0.046348,1.205578,0.349278,0.349362,1.3925,0.797079,0.796610,12.469363,12.486456,0.018312,0.018332,391
266,53.321813,64.169669,4.236161,0.059853,0.419837,0.539917,0.539917,11.9228,0.388743,0.389346,13.243830,13.249565,0.020549,0.020557,875
267,59.019541,49.557512,11.144894,0.022888,1.052320,0.162261,0.164565,0.1582,0.899320,0.895896,10.677993,10.956007,0.017953,0.018196,552
268,35.460973,36.306224,7.766192,0.049087,1.315582,0.447083,0.447208,2.1141,0.631713,0.631709,15.333702,15.333568,0.020732,0.020728,713
269,45.529600,42.895917,4.944396,0.059506,0.619454,0.166044,0.166096,11.4966,0.789115,0.788793,10.353010,10.362119,0.048557,0.048533,713
270,72.021890,79.589430,6.414968,0.049010,0.714062,0.344668,0.345344,189.4561,0.469210,0.444592,24.207300,24.044994,0.018962,0.018799,1518
271,72.405394,96.334748,3.051036,0.031073,0.690409,0.386940,0.401097,0.0627,0.254415,0.186248,19.295482,16.126427,0.013777,0.011118,554
272,74.741801,63.340950,20.063407,0.045262,0.972153,0.443245,0.443456,28.6391,0.757383,0.766269,23.044838,22.577988,0.009573,0.009375,715
273,27.894061,33.502928,1.673002,0.027187,1.372646,0.245017,0.245024,1.2787,0.357659,0.359017,12.198754,12.214693,0.046616,0.046547,876
274,78.283706,64.715876,18.949054,0.039691,1.296139,0.248892,0.250042,141.3285,0.840116,0.857119,21.674731,20.117305,0.010963,0.010132,1197
275,72.244994,73.091249,10.579796,0.034369,0.820744,0.387180,0.387294,0.0758,0.588077,0.586324,25.471925,25.497002,0.015358,0.015368,392
276,29.811432,29.029093,6.738257,0.030325,1.457177,0.412695,0.412786,0.0447,0.652165,0.652131,13.299096,13.299369,0.024884,0.024894,392
277,39.511404,49.050689,0.495265,0.058793,0.283223,0.331516,0.334380,1592.0818,0.148428,0.151861,4.868369,4.943847,0.033213,0.033462,1520
278,34.163028,25.671729,8.910060,0.040791,0.337661,0.284801,0.341412,4.5663,0.970797,0.936207,1.320881,2.511820,0.011769,0.018046,552
279,69.733002,69.846058,8.609593,0.044686,0.448200,0.432711,0.432856,0.2250,0.582538,0.582332,18.224451,18.226313,0.019324,0.019321,552
280,30.022514,24.538405,5.868139,0.049456,0.151340,0.415522,0.427272,1.1158,0.915426,0.909636,1.810592,1.907486,0.031943,0.032921,391
281,48.477853,62.580996,7.030684,0.043414,1.227938,0.497309,0.497325,0.8691,0.463709,0.464738,21.342228,21.347145,0.014871,0.014874,391
282,32.350473,25.179788,7.980308,0.022283,0.477649,0.362468,0.364096,0.0174,0.878607,0.876476,4.509009,4.566959,0.024885,0.025093,552
283,76.196342,55.435923,22.301853,0.038088,0.270954,0.523550,0.533760,0.1190,0.910090,0.909227,6.436037,6.499040,0.007814,0.007727,552
284,38.969366,41.115190,2.547073,0.025934,0.158202,0.544652,0.544646,3.7347,0.452172,0.452213,6.139080,6.139133,0.046916,0.046917,715
285,77.907122,54.804387,31.803059,0.045565,1.432536,0.497167,0.497540,1.2427,0.840942,0.844538,22.600272,22.265779,0.005228,0.005148,393
286,47.284391,50.164825,2.961485,0.046675,0.784385,0.205861,0.205867,0.0338,0.487087,0.487165,16.698020,16.698134,0.046252,0.046241,552
287,21.798415,19.957560,4.908877,0.028074,1.086553,0.419373,0.419373,3.5550,0.687998,0.687953,8.038674,8.039029,0.037126,0.037160,391
288,78.194723,59.876084,26.240532,0.037750,1.041643,0.497257,0.497714,1.0560,0.804330,0.814620,22.049209,21.330113,0.006962,0.006734,391
289,30.628987,36.290393,4.649401,0.057785,1.273361,0.423299,0.423438,0.0464,0.515077,0.515600,13.778700,13.778007,0.027249,0.027215,552
290,49.830486,56.432680,2.321002,0.042824,1.316467,0.162155,0.162178,26.4944,0.392541,0.392927,21.976660,21.982432,0.041460,0.041462,713
291,75.856922,89.713609,8.752414,0.028627,1.047119,0.413554,0.416203,16.2769,0.454608,0.411002,30.766623,30.193233,0.012347,0.012039,874
292,43.631864,50.432461,2.576556,0.046314,0.249230,0.549765,0.549763,141.5664,0.363744,0.364159,8.177976,8.181008,0.031352,0.031356,1035
293,22.892722,31.684030,1.276022,0.054830,0.669671,0.462954,0.463146,2.7293,0.283832,0.287279,6.347705,6.384149,0.039068,0.039183,713
294,54.020976,65.738906,3.952512,0.036166,1.329922,0.280813,0.280825,0.0675,0.383700,0.384660,23.789673,23.807031,0.021828,0.021826,553
295,60.055603,75.999895,4.511476,0.051913,1.167199,0.324233,0.324506,0.0134,0.372945,0.358505,24.560205,24.238300,0.017994,0.017743,553
296,69.070053,54.161029,17.144098,0.020230,0.862285,0.279834,0.280731,0.1342,0.871355,0.869266,13.469909,13.626461,0.011701,0.011777,552
297,41.987692,41.035448,6.853949,0.035542,1.073654,0.329477,0.329485,16.6003,0.636707,0.636688,16.327279,16.327341,0.026181,0.026179,552
298,34.252648,32.926257,4.249691,0.022928,0.418177,0.391379,0.391375,8.9708,0.625695,0.625656,8.394269,8.394434,0.043716,0.043692,714
299,60.092768,68.123760,7.880526,0.035191,0.748892,0.495333,0.495330,0.0565,0.493290,0.493264,20.743419,20.743428,0.015485,0.015485,554
300,51.144907,52.956834,1.605111,0.033650,0.135899,0.302078,0.302073,289.6330,0.414539,0.414568,7.348523,7.348587,0.068432,0.068433,1518
301,43.929367,48.591180,6.187835,0.044316,0.847044,0.455953,0.456065,235.0288,0.523493,0.523549,16.101412,16.101271,0.021604,0.021604,1518
302,68.779144,82.719725,3.611215,0.020729,1.437733,0.228311,0.229936,2281.6964,0.334173,0.293110,30.015832,28.369990,0.019330,0.018147,1519
303,20.453772,23.587951,4.108397,0.029739,1.357243,0.520814,0.520901,454.8165,0.553666,0.553689,9.420173,9.420062,0.031855,0.031874,1357
304,23.616043,31.978608,0.503058,0.024057,0.592272,0.344349,0.346650,16.2548,0.169126,0.173303,4.583995,4.656253,0.040300,0.040681,713
305,35.406594,31.845081,6.160504,0.052121,0.530206,0.365665,0.365672,1.7434,0.737313,0.737153,8.406868,8.409308,0.034589,0.034592,398
306,38.678462,43.599664,3.759897,0.030905,1.102611,0.315420,0.315421,23.0118,0.462905,0.463097,16.132718,16.133404,0.031007,0.031008,713
307,27.313166,22.582649,6.901072,0.027258,1.053565,0.360065,0.360086,0.0153,0.781448,0.780967,8.269578,8.279901,0.029221,0.029256,552
308,62.542776,48.459009,20.258809,0.030263,0.894237,0.535171,0.535202,0.5617,0.791216,0.790409,16.986936,17.025348,0.009074,0.009094,552
309,49.012739,61.961649,3.585512,0.021737,0.870317,0.403261,0.403274,1.9155,0.350204,0.351386,16.939847,16.960302,0.020092,0.020108,874
310,77.084201,86.421277,6.782391,0.055368,1.246864,0.241232,0.242892,117.5008,0.486644,0.441259,34.319550,33.965714,0.019202,0.018878,1036
311,32.722690,36.900942,4.348412,0.053594,0.675440,0.510009,0.510133,1.0099,0.503689,0.503991,10.728373,10.728314,0.029085,0.029052,391
312,41.205283,35.675921,11.661536,0.030992,1.192736,0.479046,0.479052,0.2126,0.728293,0.728121,14.926351,14.930744,0.015386,0.015390,714
313,45.424295,53.023095,0.779965,0.044954,0.233749,0.330707,0.331062,0.3097,0.205607,0.207392,6.250819,6.282823,0.039189,0.039219,714
314,55.196508,45.129214,13.693937,0.054512,1.131623,0.236696,0.237906,102.1037,0.879127,0.877212,11.805842,11.943872,0.014467,0.014548,1038
315,25.742873,18.445979,8.712363,0.044284,0.998760,0.368679,0.370415,0.0358,0.886649,0.883957,4.942564,5.029761,0.020255,0.020516,391
316,33.916826,33.022581,7.921079,0.039871,0.932267,0.545114,0.545220,12.0956,0.649715,0.649681,12.133430,12.133683,0.020755,0.020762,714
317,28.186385,33.445998,2.435454,0.037128,0.666046,0.437039,0.437037,1.2253,0.408261,0.408775,8.933300,8.935955,0.038629,0.038633,554
318,61.546169,85.787925,0.616325,0.024164,0.279752,0.439736,0.476735,1.1955,0.099837,0.107179,5.706157,6.014930,0.012246,0.011130,552
319,54.703215,48.790479,8.481149,0.023426,0.211187,0.507676,0.507674,11.6905,0.735048,0.734858,8.233336,8.236141,0.025662,0.025671,554
320,31.512039,29.191496,3.156622,0.034200,0.417319,0.177770,0.177826,304.8027,0.801720,0.801167,5.669575,5.679072,0.076961,0.076925,1518
321,51.143587,38.221076,16.320381,0.029348,1.220499,0.366005,0.366271,0.0166,0.844005,0.842557,13.520562,13.604492,0.011571,0.011630,713
322,72.804745,84.134194,4.290440,0.032973,0.846141,0.283201,0.285291,2.6650,0.375301,0.331118,25.401159,24.285564,0.019998,0.018976,713
323,60.169217,83.990063,4.797144,0.042311,1.026575,0.442260,0.443994,20.9031,0.336017,0.306411,22.236173,21.397496,0.013528,0.012970,714
324,47.912337,35.555728,14.305473,0.058305,0.887216,0.220121,0.256540,1451.5701,0.963413,0.938390,3.616193,5.569084,0.008066,0.010782,232
325,61.400293,51.616377,13.497364,0.023867,0.850159,0.330148,0.330172,17.3375,0.784963,0.784516,16.543592,16.563289,0.015634,0.015652,716
326,65.369800,61.663336,16.649169,0.051818,1.030876,0.520871,0.520994,788.5515,0.682894,0.682872,23.644507,23.644772,0.010305,0.010302,1518
327,34.078525,33.380636,4.566756,0.059699,0.313382,0.520800,0.520974,0.1416,0.610612,0.610594,7.316314,7.316328,0.038600,0.038592,552
328,52.397428,67.562465,0.464830,0.044943,0.829341,0.185650,0.190456,0.3880,0.115359,0.122715,9.282612,9.702361,0.021960,0.022486,553
329,65.316225,51.560592,21.365225,0.051281,1.256495,0.433498,0.433616,1.3483,0.805720,0.805043,20.140720,20.183400,0.008667,0.008683,392
330,22.169623,20.222905,2.560624,0.034405,0.468358,0.185057,0.185177,1.5152,0.820234,0.819305,3.977927,3.990902,0.093381,0.093343,391
