tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
1044,1.017842,1.000000,0.025133,0.052500,0.055196,0.127389,0.127486,3.8099,0.758870,0.746699,0.074530,0.076517,10.231260,1.902290,230
1045,1.016488,1.000000,0.024169,0.052500,0.055196,0.128084,0.128144,9.7430,0.743702,0.734263,0.076889,0.078330,10.525784,-1.774976,230
1046,1.015813,1.000000,0.023581,0.052500,0.055196,0.126958,0.126996,15.2863,0.738282,0.729713,0.077674,0.078950,10.741820,-1.550112,230
1047,1.015138,1.000000,0.023001,0.052500,0.055196,0.125882,0.125918,22.7213,0.732633,0.724884,0.078470,0.079594,10.959235,-1.322792,230
1048,1.013792,1.000000,0.021857,0.052500,0.055196,0.123787,0.127999,47.4892,0.720785,0.630114,0.080067,0.089919,11.401836,-1.156032,230
1049,1.012449,1.000000,0.020841,0.052500,0.055196,0.123077,0.126339,99.1046,0.706279,0.625528,0.081906,0.090155,11.762191,-0.789205,230
1050,1.011110,1.000000,0.019874,0.052500,0.055196,0.122701,0.125138,155.1637,0.690831,0.620288,0.083707,0.090426,12.089641,-0.400613,230
1051,1.009774,1.000000,0.018877,0.052500,0.055196,0.121701,0.123489,193.7946,0.675744,0.614704,0.085304,0.090702,12.454282,0.041114,230
1052,1.009108,1.000000,0.018370,0.052500,0.055196,0.121005,0.122519,216.2473,0.668241,0.611754,0.086040,0.090844,12.650660,0.284141,230
1053,1.008442,1.000000,0.017850,0.052500,0.055196,0.120106,0.121380,240.3672,0.660827,0.608706,0.086729,0.090986,12.864485,0.547265,230
1054,1.007113,1.000000,0.016877,0.052500,0.055196,0.118909,0.119757,298.6159,0.644839,0.601763,0.088102,0.091305,13.234515,1.089635,230
1055,1.005788,1.000000,0.015849,0.052500,0.055196,0.116828,0.117373,254.9826,0.629139,0.594294,0.089286,0.091623,13.687301,1.732102,391
1056,1.004466,1.000000,0.014934,0.052500,0.055196,0.115778,0.116085,179.2592,0.611784,0.585318,0.090425,0.091983,14.024327,-1.610505,392
1057,1.003148,1.000000,0.014003,0.052500,0.055196,0.114275,0.114435,106.9744,0.594230,0.575287,0.091387,0.092342,14.397762,-0.854619,391
1058,1.002490,1.000000,0.013580,0.052500,0.055196,0.113899,0.114001,54.5605,0.584971,0.569592,0.091821,0.092526,14.532968,-0.473213,391
1059,1.001834,1.000000,0.013191,0.052500,0.055196,0.113814,0.113871,46.2577,0.575444,0.563423,0.092215,0.092709,14.625337,-0.098154,391
1060,1.000522,1.000000,0.012356,0.052500,0.055196,0.112808,0.112827,372.8678,0.556575,0.550084,0.092831,0.093035,14.893355,0.775952,230
1061,0.999214,1.000000,0.011484,0.052500,0.055196,0.111122,0.111132,466.7072,0.537424,0.534931,0.093241,0.093294,15.225797,1.811258,230
1062,0.997910,1.000000,0.010705,0.052500,0.055196,0.110152,0.110150,585.1012,0.517574,0.517298,0.093440,0.093443,15.432973,-1.130855,230
1063,0.996609,1.000000,0.009889,0.052500,0.055196,0.108488,0.108483,24.7822,0.497272,0.496955,0.093407,0.093406,15.705069,0.121316,393
1064,0.995960,1.000000,0.009564,0.052500,0.055196,0.108422,0.108423,652.6608,0.487060,0.485709,0.093299,0.093288,15.716900,0.664380,230
1065,0.995311,1.000000,0.009206,0.052500,0.055196,0.107936,0.107942,716.0023,0.476722,0.473568,0.093129,0.093082,15.779377,1.291126,230
1066,0.994017,1.000000,0.008466,0.052500,0.055196,0.106463,0.106492,822.7185,0.455585,0.446265,0.092588,0.092319,15.946276,-1.315240,230
1067,0.992726,1.000000,0.007779,0.052500,0.055196,0.105249,0.105360,881.8813,0.434199,0.414828,0.091777,0.090916,16.030471,0.064883,230
1068,0.991438,1.000000,0.007121,0.052500,0.055196,0.104006,0.104387,16.9634,0.412514,0.378653,0.090681,0.088591,16.070113,1.400113,391
1069,0.990154,1.000000,0.006548,0.052500,0.055196,0.103378,0.104352,15.2348,0.391296,0.338739,0.089337,0.085113,15.969516,-1.597108,391
1070,0.989513,1.000000,0.006207,0.052500,0.055196,0.102324,0.103853,9.7436,0.379816,0.315292,0.088503,0.082615,16.004008,-1.037778,391
1071,0.988873,1.000000,0.005944,0.052500,0.055196,0.102063,0.104335,7.9889,0.369267,0.292576,0.087662,0.079853,15.913088,-0.801021,391
1072,0.987596,1.000000,0.005446,0.052500,0.055196,0.101599,0.106348,3.7029,0.348421,0.244851,0.085800,0.072915,15.686566,-0.834610,391
1073,0.986321,1.000000,0.004877,0.052500,0.055196,0.099962,0.109872,3.1919,0.325873,0.190163,0.083493,0.062915,15.555012,-1.635725,391
1074,0.985050,1.000000,0.004414,0.052500,0.055196,0.099197,0.114713,2.2595,0.304912,0.151667,0.081053,0.054365,15.256195,0.301639,391
1075,0.983782,1.000000,0.003977,0.052500,0.055196,0.098402,0.117781,1.4537,0.284222,0.127497,0.078366,0.048261,14.907943,-1.931304,391
1076,0.983150,1.000000,0.003775,0.052500,0.055196,0.098076,0.119701,0.9705,0.274176,0.116561,0.076957,0.045300,14.707505,0.981740,391
1077,0.982518,1.000000,0.003573,0.052500,0.055196,0.097661,0.121698,0.5991,0.264053,0.106368,0.075470,0.042420,14.503103,-0.077202,391
1078,0.981257,1.000000,0.003203,0.052500,0.055196,0.096988,0.126850,0.3840,0.244529,0.088275,0.072397,0.037012,14.045185,1.928578,391
1079,0.979999,1.000000,0.002865,0.052500,0.055196,0.096400,0.133687,0.3555,0.225781,0.073276,0.069187,0.032237,13.539123,0.162713,391
1080,0.978744,1.000000,0.002548,0.052500,0.055196,0.095724,0.142395,876.3610,0.207462,0.061524,0.065797,0.028347,12.999886,-1.277386,230
1081,0.977492,1.000000,0.002270,0.052500,0.055196,0.095267,0.153777,830.7746,0.190393,0.053327,0.062398,0.025687,12.419259,1.741310,230
1082,0.976868,1.000000,0.002153,0.052500,0.055196,0.095268,0.160534,800.8516,0.182733,0.050720,0.060793,0.024965,12.115055,1.479392,230
1083,0.976244,1.000000,0.002024,0.052500,0.055196,0.094973,0.166573,2067.0101,0.174506,0.049223,0.059017,0.024747,11.812726,1.408601,230
1084,0.974999,1.000000,0.001779,0.052500,0.055196,0.094314,0.176586,2065.4901,0.158460,0.050057,0.055382,0.026225,11.191247,1.996237,230
1085,0.973757,1.000000,0.001586,0.052500,0.055196,0.094218,0.182406,2062.9501,0.144700,0.057098,0.052070,0.031128,10.559544,-0.104899,230
1086,0.972518,1.000000,0.001393,0.052500,0.055196,0.093776,0.181412,2065.9701,0.130863,0.072146,0.048556,0.040869,9.918568,-0.342262,230
1087,0.971282,1.000000,0.001226,0.052500,0.055196,0.093496,0.176573,2061.0901,0.118281,0.097654,0.045185,0.057409,9.281125,-1.949713,230
1088,0.970665,1.000000,0.001149,0.052500,0.055196,0.093364,0.173449,2062.2301,0.112318,0.115316,0.043526,0.069028,8.964468,-1.453068,230
1089,0.970049,1.000000,0.001091,0.052500,0.055196,0.093593,0.106422,2056.3101,0.107465,0.252308,0.042141,0.072773,8.668930,0.224501,230
1090,0.968820,1.000000,0.000957,0.052500,0.055196,0.093369,0.260000,2047.1301,0.096635,0.000000,0.038957,0.000000,8.053506,0.000000,230
1091,0.967594,1.000000,0.000842,0.052500,0.055196,0.093299,0.300000,2033.8501,0.086955,0.000000,0.035981,0.000000,7.462763,0.000000,230
1092,0.966370,1.000000,0.000746,0.052500,0.055196,0.093451,0.300000,2008.8301,0.078517,0.000000,0.033278,0.000000,6.908401,0.000000,230
1093,0.965150,1.000000,0.000663,0.052500,0.055196,0.093705,0.300000,1998.1801,0.070968,0.000000,0.030769,0.000000,6.386286,0.000000,230
1094,0.964541,1.000000,0.000612,0.052500,0.055196,0.093403,0.300000,1963.5901,0.066525,0.000000,0.029254,0.000000,6.099109,0.000000,230
1095,0.963933,1.000000,0.000586,0.052500,0.055196,0.093891,0.300000,238.5964,0.063897,0.000000,0.028335,0.000000,5.884346,0.000000,552
1096,0.962719,1.000000,0.000510,0.052500,0.055196,0.093777,0.300000,156.5907,0.056832,0.000000,0.025820,0.000000,5.381988,0.000000,552
1097,0.961508,1.000000,0.000459,0.052500,0.055196,0.094369,0.300000,113.9918,0.051694,0.000000,0.023924,0.000000,4.968101,0.000000,552
1098,0.958494,1.000000,0.000342,0.052500,0.055196,0.095287,0.300000,1936.6301,0.039801,0.000000,0.019327,0.000000,3.999785,0.000000,230
1099,0.955499,1.000000,0.000259,0.052500,0.055196,0.096615,0.300000,1906.5601,0.030987,0.000000,0.015690,0.000000,3.222537,0.000000,230
1100,0.952522,1.000000,0.000212,0.052500,0.055196,0.099117,0.300000,1880.7601,0.025423,0.000000,0.013264,0.000000,2.672245,0.000000,230
1101,0.949564,1.000000,0.000158,0.052500,0.055196,0.100182,0.300000,1848.5801,0.019513,0.000000,0.010578,0.000000,2.121556,0.000000,230
1102,0.946624,1.000000,0.000139,0.052500,0.055196,0.103641,0.300000,1813.0201,0.016936,0.000000,0.009346,0.000000,1.823225,0.000000,230
1103,0.943702,1.000000,0.000117,0.052500,0.055196,0.106337,0.300000,1779.3701,0.014229,0.000000,0.008024,0.000000,1.535021,0.000000,230
1104,0.940799,1.000000,0.000102,0.052500,0.055196,0.109344,0.300000,40.6439,0.012227,0.000000,0.007017,0.000000,1.313542,0.000000,230
1105,0.937913,1.000000,0.000086,0.052500,0.055196,0.111924,0.300000,32.0449,0.010326,0.000000,0.006040,0.000000,1.111349,0.000000,230
1106,0.935045,1.000000,0.000076,0.052500,0.055196,0.115142,0.300000,18.1470,0.009086,0.000000,0.005384,0.000000,0.969016,0.000000,230
1107,0.932194,1.000000,0.000070,0.052500,0.055196,0.118698,0.300000,15.1532,0.008198,0.000000,0.004905,0.000000,0.861485,0.000000,230
1108,0.929360,1.000000,0.000064,0.052500,0.055196,0.122063,0.300000,12.7593,0.007360,0.000000,0.004447,0.000000,0.764250,0.000000,230
1109,1.091999,1.000000,0.095350,0.052500,0.063410,0.130508,0.218198,8.9006,0.997411,0.926372,0.002203,0.038637,0.223198,-1.980601,230
1110,1.065364,1.000000,0.069310,0.052500,0.063410,0.150678,0.172861,5.6954,0.962089,0.889547,0.022130,0.050646,2.040688,-0.812161,230
1111,1.061665,1.000000,0.065743,0.052500,0.063410,0.149786,0.167077,3.3021,0.954829,0.889487,0.025418,0.050489,2.374312,-0.620488,230
1112,1.057992,1.000000,0.062215,0.052500,0.063410,0.148490,0.161619,1.7909,0.946882,0.889277,0.028831,0.050382,2.735524,-0.406217,230
1113,1.054343,1.000000,0.059097,0.052500,0.063410,0.157443,0.164332,1.2357,0.924861,0.882656,0.037636,0.052316,3.391208,-0.125233,230
1114,1.050720,1.000000,0.055052,0.052500,0.063410,0.138348,0.171893,0.7060,0.937381,0.780189,0.032588,0.078302,3.364767,-0.067720,230
1115,1.043548,1.000000,0.048471,0.052500,0.063410,0.139429,0.153841,0.2665,0.907657,0.802079,0.043494,0.073106,4.517492,0.764460,230
1116,1.036473,1.000000,0.041932,0.052500,0.063410,0.134951,0.138662,0.0203,0.878827,0.825520,0.052569,0.067154,5.718488,1.804588,230
1117,1.032972,1.000000,0.038669,0.052500,0.063410,0.131091,0.133599,0.0063,0.864349,0.817970,0.056662,0.068737,6.388394,-1.651056,230
1118,1.020559,1.000000,0.027850,0.052500,0.063410,0.122635,0.122860,3.9325,0.782966,0.765448,0.075500,0.078889,9.321880,0.984024,230
1119,1.019199,1.000000,0.026807,0.052500,0.063410,0.122800,0.122947,0.0083,0.769771,0.755370,0.077974,0.080614,9.639984,1.309242,230
1120,1.016488,1.000000,0.024495,0.052500,0.063410,0.119615,0.119684,0.0520,0.748100,0.737920,0.081666,0.083365,10.420722,-1.888361,230
1121,1.015813,1.000000,0.023987,0.052500,0.063410,0.119553,0.119601,0.1209,0.741110,0.732104,0.082788,0.084244,10.583317,-1.712000,230
1122,1.015138,1.000000,0.023433,0.052500,0.063410,0.118882,0.118921,0.6329,0.735020,0.726935,0.083725,0.084996,10.777926,-1.506074,230
1123,1.013792,1.000000,0.022374,0.052500,0.063410,0.117958,0.122022,2.2092,0.721758,0.630620,0.085672,0.096334,11.144493,-1.317143,230
1124,1.012449,1.000000,0.021311,0.052500,0.063410,0.116774,0.119978,9.5837,0.708381,0.626370,0.087497,0.096562,11.527753,-0.953253,230
1125,1.009774,1.000000,0.019273,0.052500,0.063410,0.114746,0.116561,128.2907,0.679495,0.616216,0.090991,0.097104,12.264745,-0.133237,391
1126,1.009108,1.000000,0.018865,0.052500,0.063410,0.115196,0.116711,1666.3099,0.670688,0.612876,0.091947,0.097288,12.361455,0.060020,391
1127,1.008442,1.000000,0.018351,0.052500,0.063410,0.114441,0.115717,654.7864,0.663357,0.609901,0.092690,0.097437,12.560191,0.306710,713
1128,1.007113,1.000000,0.017286,0.052500,0.063410,0.112372,0.113262,903.6535,0.648876,0.603651,0.094044,0.097738,13.012553,0.863248,713
1129,1.005788,1.000000,0.016349,0.052500,0.063410,0.111441,0.112011,463.5831,0.632442,0.596033,0.095420,0.098098,13.348295,1.424244,713
1130,1.004466,1.000000,0.015440,0.052500,0.063410,0.110569,0.110899,14.2103,0.615449,0.587401,0.096652,0.098475,13.663224,-1.962716,230
1131,1.003148,1.000000,0.014528,0.052500,0.063410,0.109409,0.109588,30.5777,0.598204,0.577748,0.097706,0.098855,13.995279,-1.270414,230
1132,1.002490,1.000000,0.014079,0.052500,0.063410,0.108815,0.108939,63.3206,0.589388,0.572437,0.098170,0.099044,14.157188,-0.896135,230
1133,1.001834,1.000000,0.013722,0.052500,0.063410,0.109094,0.109165,150.8059,0.579885,0.566444,0.098618,0.099244,14.203951,-0.573091,230
1134,1.000522,1.000000,0.012788,0.052500,0.063410,0.107221,0.107248,252.1059,0.562037,0.554145,0.099293,0.099584,14.589218,0.327758,230
1135,0.999214,1.000000,0.011967,0.052500,0.063410,0.106238,0.106240,437.2482,0.543175,0.539704,0.099791,0.099882,14.836776,1.238927,230
1136,0.997910,1.000000,0.011162,0.052500,0.063410,0.105144,0.105143,728.2329,0.523902,0.523172,0.100069,0.100080,15.072240,-1.750296,230
1137,0.996609,1.000000,0.010391,0.052500,0.063410,0.104126,0.104519,876.6179,0.504197,0.504148,0.100112,0.100113,15.265996,-0.657904,230
1138,0.995960,1.000000,0.010085,0.052500,0.063410,0.104303,0.104302,2093.7901,0.494309,0.493746,0.100043,0.100041,15.249342,-0.188313,230
1139,0.995311,1.000000,0.009648,0.052500,0.063410,0.103112,0.103107,2086.5701,0.484121,0.482298,0.099908,0.099889,15.424796,0.518935,230
1140,0.994017,1.000000,0.008986,0.052500,0.063410,0.102619,0.102631,2080.8101,0.463951,0.457424,0.099450,0.099288,15.467980,1.663729,230
1141,0.992726,1.000000,0.008286,0.052500,0.063410,0.101465,0.101528,2066.7101,0.443276,0.428556,0.098718,0.098124,15.569227,-1.031724,230
1142,0.991438,1.000000,0.007607,0.052500,0.063410,0.100229,0.100450,335.4452,0.422241,0.395284,0.097701,0.096147,15.639375,0.284564,391
1143,0.989513,1.000000,0.006706,0.052500,0.063410,0.099001,0.099959,144.1244,0.390939,0.337834,0.095667,0.091074,15.564111,1.859623,391
1144,0.988873,1.000000,0.006462,0.052500,0.063410,0.099037,0.100458,37.1062,0.381056,0.317613,0.094892,0.088768,15.452462,-1.867875,391
1145,0.987596,1.000000,0.005904,0.052500,0.063410,0.098144,0.101202,25.0786,0.360171,0.271884,0.093054,0.082512,15.330635,-1.439583,391
1146,0.986321,1.000000,0.005335,0.052500,0.063410,0.096799,0.103131,2.2454,0.338601,0.220980,0.090861,0.073727,15.216399,-1.647997,391
1147,0.983150,1.000000,0.004180,0.052500,0.063410,0.094950,0.110031,2049.9301,0.287889,0.140437,0.084453,0.055234,14.512002,-1.976309,230
1148,0.979999,1.000000,0.003231,0.052500,0.063410,0.093492,0.118703,2034.7601,0.240400,0.092018,0.076786,0.040840,13.486481,1.412524,230
1149,0.976868,1.000000,0.002473,0.052500,0.063410,0.092483,0.136208,2011.1301,0.197559,0.060471,0.068359,0.029954,12.215398,1.900692,230
1150,0.973757,1.000000,0.001854,0.052500,0.063410,0.091452,0.164275,1990.9601,0.158963,0.048915,0.059408,0.026787,10.804148,0.910308,230
1151,0.970665,1.000000,0.001378,0.052500,0.063410,0.090791,0.178453,1963.3101,0.126053,0.067740,0.050611,0.040673,9.330600,1.615673,230
1152,0.967594,1.000000,0.001025,0.052500,0.063410,0.090626,0.104538,1902.7101,0.099175,0.249535,0.042503,0.077349,7.899870,-0.274609,230
1153,0.964541,1.000000,0.000757,0.052500,0.063410,0.090621,0.300000,1.4710,0.077107,0.000000,0.035114,0.000000,6.568407,0.000000,394
1154,0.961508,1.000000,0.000572,0.052500,0.063410,0.091343,0.300000,0.6862,0.060537,0.000000,0.029044,0.000000,5.423961,0.000000,391
1155,0.958494,1.000000,0.000426,0.052500,0.063410,0.091919,0.300000,0.4849,0.046862,0.000000,0.023636,0.000000,4.413923,0.000000,391
1156,0.955499,1.000000,0.000331,0.052500,0.063410,0.093329,0.300000,0.3862,0.037246,0.000000,0.019563,0.000000,3.620809,0.000000,391
1157,0.952522,1.000000,0.000262,0.052500,0.063410,0.095007,0.300000,1882.1901,0.029913,0.000000,0.016281,0.000000,2.978645,0.000000,234
1158,0.949564,1.000000,0.000205,0.052500,0.063410,0.096524,0.300000,29.4735,0.023847,0.000000,0.013432,0.000000,2.433843,0.000000,230
1159,0.946624,1.000000,0.000170,0.052500,0.063410,0.098887,0.300000,11.9829,0.019857,0.000000,0.011471,0.000000,2.041586,0.000000,230
1160,0.943702,1.000000,0.000139,0.052500,0.063410,0.100904,0.300000,5.2243,0.016309,0.000000,0.009669,0.000000,1.696876,0.000000,230
1161,0.940799,1.000000,0.000120,0.052500,0.063410,0.103669,0.300000,3.1149,0.014006,0.000000,0.008458,0.000000,1.453601,0.000000,230
1162,0.935045,1.000000,0.000095,0.052500,0.063410,0.109729,0.300000,1.6980,0.010829,0.000000,0.006726,0.000000,1.105702,0.000000,230
1163,0.932194,1.000000,0.000079,0.052500,0.063410,0.111781,0.300000,1.1666,0.009085,0.000000,0.005753,0.000000,0.933979,0.000000,230
1164,1.091999,1.000000,0.095564,0.052500,0.066147,0.146635,0.216507,0.2469,0.992749,0.927547,0.005646,0.038998,0.488106,-1.993903,230
1165,1.076618,1.000000,0.080486,0.052500,0.066147,0.154299,0.191230,0.0418,0.975446,0.886248,0.015941,0.053377,1.347444,-1.275011,230
1166,1.069090,1.000000,0.072944,0.052500,0.066147,0.141808,0.172811,0.0218,0.974125,0.891807,0.016540,0.051148,1.542747,-1.004114,230
1167,1.050720,1.000000,0.055381,0.052500,0.066147,0.141117,0.170449,3.8659,0.930166,0.782358,0.036218,0.079519,3.514455,-0.060391,230
1168,1.039999,1.000000,0.045442,0.052500,0.066147,0.137242,0.143345,0.0123,0.890116,0.822416,0.050257,0.069594,5.118409,1.280958,230
1169,1.036473,1.000000,0.042163,0.052500,0.066147,0.134085,0.137554,0.0103,0.876313,0.824324,0.054471,0.068886,5.716842,1.777763,230
1170,1.029494,1.000000,0.036061,0.052500,0.066147,0.132028,0.133197,0.0187,0.835283,0.801380,0.065653,0.073819,7.092988,-1.117220,230
1171,1.019199,1.000000,0.027133,0.052500,0.066147,0.122959,0.123081,0.4819,0.766376,0.752761,0.080291,0.082805,9.503381,1.183990,230
1172,1.012449,1.000000,0.021848,0.052500,0.066147,0.119198,0.122145,1.6862,0.702698,0.624869,0.090166,0.098749,11.156077,-1.117747,230
1173,1.008442,1.000000,0.018826,0.052500,0.066147,0.116072,0.117270,4.7228,0.660144,0.608820,0.095018,0.099596,12.169256,0.103459,230
1174,1.005788,1.000000,0.016901,0.052500,0.066147,0.113863,0.114385,7.4344,0.629417,0.594799,0.097719,0.100270,12.825469,1.123474,230
1175,1.004466,1.000000,0.015972,0.052500,0.066147,0.112768,0.113079,221.8250,0.613287,0.586446,0.098879,0.100632,13.138144,1.708167,552
1176,1.003148,1.000000,0.015000,0.052500,0.066147,0.111012,0.111182,139.1155,0.597160,0.577286,0.099860,0.100989,13.513812,-1.605646,391
1177,1.002490,1.000000,0.014577,0.052500,0.066147,0.110682,0.110799,172.9065,0.588468,0.572015,0.100320,0.101179,13.634457,-1.273384,552
1178,1.000522,1.000000,0.013259,0.052500,0.066147,0.108846,0.108871,131.2913,0.562259,0.554401,0.101405,0.101701,14.069559,-0.111202,552
1179,0.999214,1.000000,0.012503,0.052500,0.066147,0.108527,0.108531,68.8933,0.543881,0.540349,0.101903,0.101998,14.217424,0.669285,552
1180,0.997910,1.000000,0.011691,0.052500,0.066147,0.107398,0.107400,24.3261,0.525431,0.524591,0.102182,0.102195,14.443826,1.602021,230
1181,0.996609,1.000000,0.010867,0.052500,0.066147,0.105909,0.106296,49.3826,0.506544,0.506533,0.102243,0.102243,14.693870,-1.331116,230
1182,0.995960,1.000000,0.010502,0.052500,0.066147,0.105522,0.105523,150.4778,0.496949,0.496578,0.102187,0.102186,14.759010,-0.814801,230
1183,0.995311,1.000000,0.010124,0.052500,0.066147,0.104946,0.104947,244.6598,0.487249,0.485849,0.102071,0.102059,14.842550,-0.252108,230
1184,0.994017,1.000000,0.009408,0.052500,0.066147,0.103990,0.103992,410.6776,0.467657,0.462151,0.101655,0.101531,14.956792,0.891738,230
1185,0.992726,1.000000,0.008695,0.052500,0.066147,0.102779,0.102827,690.1316,0.447654,0.434863,0.100980,0.100497,15.071560,-1.873974,230
1186,0.991438,1.000000,0.008061,0.052500,0.066147,0.102081,0.102250,879.3425,0.427749,0.404227,0.100053,0.098779,15.074523,-0.744946,230
1187,0.990154,1.000000,0.007455,0.052500,0.066147,0.101379,0.101851,808.2416,0.407780,0.369740,0.098868,0.096128,15.037893,0.300958,230
1188,0.989513,1.000000,0.007113,0.052500,0.066147,0.100532,0.101275,2080.2701,0.397245,0.349960,0.098142,0.094259,15.072749,0.883659,230
1189,0.987596,1.000000,0.006273,0.052500,0.066147,0.099421,0.101854,2076.0401,0.367098,0.287253,0.095656,0.086555,14.912915,1.808162,230
1190,0.986321,1.000000,0.005723,0.052500,0.066147,0.098415,0.103353,2072.9701,0.346683,0.240136,0.093632,0.078883,14.784850,1.827429,230
1191,0.983150,1.000000,0.004585,0.052500,0.066147,0.097152,0.112200,2059.1001,0.298529,0.148123,0.087721,0.058472,14.122130,-1.709275,230
1192,0.979999,1.000000,0.003551,0.052500,0.066147,0.095146,0.119612,2047.2701,0.250954,0.098420,0.080256,0.043801,13.277808,1.789695,230
1193,0.976868,1.000000,0.002735,0.052500,0.066147,0.093847,0.134915,2031.5801,0.207909,0.064722,0.071983,0.032124,12.151291,-1.821590,230
1194,0.973757,1.000000,0.002102,0.052500,0.066147,0.093174,0.162187,2011.5001,0.170331,0.049269,0.063454,0.027018,10.858017,0.615356,230
1195,0.970665,1.000000,0.001575,0.052500,0.066147,0.092255,0.180189,1993.4701,0.136407,0.060072,0.054589,0.036102,9.494398,-0.414463,230
1196,0.967594,1.000000,0.001184,0.052500,0.066147,0.091938,0.172762,1887.9101,0.108507,0.116460,0.046337,0.076157,8.138248,0.594788,230
1197,0.964541,1.000000,0.000890,0.052500,0.066147,0.091973,0.300000,26.7422,0.085718,0.000000,0.038846,0.000000,6.863320,0.000000,230
1198,0.961508,1.000000,0.000673,0.052500,0.066147,0.092396,0.300000,20.4682,0.067619,0.000000,0.032329,0.000000,5.721622,0.000000,230
1199,0.958494,1.000000,0.000502,0.052500,0.066147,0.092703,0.300000,12.9341,0.052569,0.000000,0.026459,0.000000,4.696612,0.000000,230
1200,0.955499,1.000000,0.000394,0.052500,0.066147,0.094090,0.300000,11.1195,0.042215,0.000000,0.022123,0.000000,3.893426,0.000000,230
1201,0.952522,1.000000,0.000305,0.052500,0.066147,0.095273,0.300000,7.6079,0.033540,0.000000,0.018278,0.000000,3.196694,0.000000,230
1202,0.949564,1.000000,0.000242,0.052500,0.066147,0.096842,0.300000,4.8661,0.027055,0.000000,0.015248,0.000000,2.639984,0.000000,230
1203,0.946624,1.000000,0.000198,0.052500,0.066147,0.098850,0.300000,293.3208,0.022307,0.000000,0.012928,0.000000,2.206497,0.000000,391
1204,0.943702,1.000000,0.000160,0.052500,0.066147,0.100653,0.300000,61.0342,0.018252,0.000000,0.010873,0.000000,1.833688,0.000000,391
1205,0.932194,1.000000,0.000091,0.052500,0.066147,0.111209,0.300000,34.6899,0.010193,0.000000,0.006497,0.000000,1.016416,0.000000,391
1206,1.057992,1.000000,0.062651,0.052500,0.068885,0.147797,0.158600,11.6919,0.941310,0.889106,0.032511,0.052570,2.852775,-0.422691,391
1207,1.054343,1.000000,0.059255,0.052500,0.068885,0.148304,0.181065,1.2161,0.929476,0.774889,0.037369,0.083014,3.290505,-0.397669,391
1208,1.050720,1.000000,0.055993,0.052500,0.068885,0.150246,0.173207,876.9024,0.914045,0.782427,0.043273,0.081133,3.787173,-0.071006,713
1209,1.047122,1.000000,0.052466,0.052500,0.068885,0.144623,0.161395,2.9574,0.907799,0.794222,0.045436,0.078260,4.159535,0.325633,230
1210,1.022607,1.000000,0.030515,0.052500,0.068885,0.128317,0.128569,1.5164,0.784659,0.766877,0.078494,0.082110,8.491976,0.183114,230
1211,1.019199,1.000000,0.027700,0.052500,0.068885,0.126038,0.126133,1.0759,0.758266,0.746364,0.083485,0.085653,9.256785,0.961755,230
1212,1.015813,1.000000,0.025090,0.052500,0.068885,0.124943,0.124972,0.2087,0.727446,0.720527,0.088568,0.089663,9.972662,1.731228,230
1213,1.015138,1.000000,0.024515,0.052500,0.068885,0.123982,0.124002,0.0527,0.722115,0.715867,0.089357,0.090321,10.153065,1.921607,230
1214,1.012449,1.000000,0.022450,0.052500,0.068885,0.122257,0.124931,0.0172,0.696487,0.623166,0.092876,0.100915,10.758634,-1.292772,230
1215,1.011110,1.000000,0.021435,0.052500,0.068885,0.121283,0.123330,3.7587,0.683182,0.618343,0.094503,0.101175,11.064188,-0.943106,230
1216,1.009108,1.000000,0.019934,0.052500,0.068885,0.119676,0.120969,0.0428,0.662570,0.610190,0.096761,0.101602,11.526359,-0.357049,230
1217,1.008442,1.000000,0.019367,0.052500,0.068885,0.118354,0.119466,0.0375,0.656371,0.607510,0.097371,0.101731,11.744070,-0.115505,230
1218,1.007113,1.000000,0.018379,0.052500,0.068885,0.117082,0.117843,0.2918,0.641965,0.601058,0.098702,0.102048,12.065680,0.350720,230
1219,1.005788,1.000000,0.017487,0.052500,0.068885,0.116557,0.117044,1.2707,0.626341,0.593515,0.099986,0.102405,12.310171,0.824707,230
1220,1.004466,1.000000,0.016531,0.052500,0.068885,0.115182,0.115478,5.5737,0.611090,0.585458,0.101070,0.102751,12.625172,1.385069,230
1221,1.003148,1.000000,0.015682,0.052500,0.068885,0.114654,0.114806,36.4246,0.594712,0.576053,0.102062,0.103121,12.841577,1.948362,230
1222,1.002490,1.000000,0.015180,0.052500,0.068885,0.113545,0.113653,153.1281,0.586956,0.571250,0.102464,0.103288,13.035158,-1.695870,230
1223,1.000522,1.000000,0.013959,0.052500,0.068885,0.112666,0.112687,251.4699,0.561488,0.553988,0.103514,0.103800,13.323834,-0.705778,230
1224,0.999214,1.000000,0.013052,0.052500,0.068885,0.110894,0.110899,410.7237,0.544511,0.540934,0.103972,0.104072,13.632193,0.134606,230
1225,0.997910,1.000000,0.012252,0.052500,0.068885,0.109919,0.109917,672.6812,0.526812,0.525875,0.104252,0.104267,13.826139,0.976565,230
1226,0.996609,1.000000,0.011473,0.052500,0.068885,0.108913,0.109289,886.8722,0.508766,0.508768,0.104326,0.104326,14.000369,1.892586,230
1227,0.995960,1.000000,0.011153,0.052500,0.068885,0.108981,0.108977,832.5950,0.499679,0.499459,0.104283,0.104283,14.004010,-1.700661,230
